dayofweek, latitude, longitude, pred_Severity 
4.0,37.711000000000006,-122.42692,3.8163418769836426
4.0,37.711000000000006,-122.42614,3.815824031829834
4.0,37.711000000000006,-122.42536,3.8153066635131836
4.0,37.711000000000006,-122.42457999999999,3.8147878646850586
4.0,37.711000000000006,-122.4238,3.81427001953125
4.0,37.711000000000006,-122.42302,3.8137519359588623
4.0,37.711000000000006,-122.42224,3.813234329223633
4.0,37.711000000000006,-122.42146,3.812716007232666
4.0,37.711000000000006,-122.42067999999999,3.811707019805908
4.0,37.711000000000006,-122.4199,3.810326099395752
4.0,37.711000000000006,-122.41911999999999,3.814530849456787
4.0,37.711000000000006,-122.41834,3.8212432861328125
4.0,37.711000000000006,-122.41756,3.827955722808838
4.0,37.711000000000006,-122.41678,3.834667682647705
4.0,37.711000000000006,-122.416,3.8413801193237305
4.0,37.711780000000005,-122.494,2.029250383377075
4.0,37.711780000000005,-122.49322,2.046967029571533
4.0,37.711780000000005,-122.49244,2.064683675765991
4.0,37.711780000000005,-122.49166,2.082399606704712
4.0,37.711780000000005,-122.49088,2.1001169681549072
4.0,37.711780000000005,-122.4901,2.117832899093628
4.0,37.711780000000005,-122.48932,2.135549545288086
4.0,37.711780000000005,-122.48854,2.153266191482544
4.0,37.711780000000005,-122.48776,2.1709835529327393
4.0,37.711780000000005,-122.48698,2.188699722290039
4.0,37.711780000000005,-122.4862,2.2064168453216553
4.0,37.711780000000005,-122.48542,2.224133014678955
4.0,37.711780000000005,-122.48464,2.2418501377105713
4.0,37.711780000000005,-122.48385999999999,2.2595667839050293
4.0,37.711780000000005,-122.48308,2.2772834300994873
4.0,37.711780000000005,-122.4823,2.294999599456787
4.0,37.711780000000005,-122.48152,2.312716245651245
4.0,37.711780000000005,-122.48074,2.3304333686828613
4.0,37.711780000000005,-122.47996,2.349719524383545
4.0,37.711780000000005,-122.47918,2.3724143505096436
4.0,37.711780000000005,-122.4784,2.3951094150543213
4.0,37.711780000000005,-122.47762,2.41780424118042
4.0,37.711780000000005,-122.47684,2.4404993057250977
4.0,37.711780000000005,-122.47606,2.4631941318511963
4.0,37.711780000000005,-122.47528,2.4858884811401367
4.0,37.711780000000005,-122.4745,2.5085840225219727
4.0,37.711780000000005,-122.47372,2.531278133392334
4.0,37.711780000000005,-122.47294,2.55397367477417
4.0,37.711780000000005,-122.47216,2.5783565044403076
4.0,37.711780000000005,-122.47138,2.6048550605773926
4.0,37.711780000000005,-122.4706,2.631352424621582
4.0,37.711780000000005,-122.46982,2.6578516960144043
4.0,37.711780000000005,-122.46903999999999,2.684349775314331
4.0,37.711780000000005,-122.46826,2.710848331451416
4.0,37.711780000000005,-122.46748,2.73734712600708
4.0,37.711780000000005,-122.4667,2.763845682144165
4.0,37.711780000000005,-122.46592,2.79034423828125
4.0,37.711780000000005,-122.46514,2.816842794418335
4.0,37.711780000000005,-122.46436,2.84334135055542
4.0,37.711780000000005,-122.46358,2.8698394298553467
4.0,37.711780000000005,-122.4628,2.896338701248169
4.0,37.711780000000005,-122.46202,2.9226903915405273
4.0,37.711780000000005,-122.46124,2.9489073753356934
4.0,37.711780000000005,-122.46046,2.9751241207122803
4.0,37.711780000000005,-122.45967999999999,3.001340866088867
4.0,37.711780000000005,-122.4589,3.0277156829833984
4.0,37.711780000000005,-122.45812,3.0542006492614746
4.0,37.711780000000005,-122.45734,3.0806851387023926
4.0,37.711780000000005,-122.45656,3.107168436050415
4.0,37.711780000000005,-122.45578,3.133652687072754
4.0,37.711780000000005,-122.455,3.16013765335083
4.0,37.711780000000005,-122.45421999999999,3.18662166595459
4.0,37.711780000000005,-122.45344,3.213106155395508
4.0,37.711780000000005,-122.45266,3.2395896911621094
4.0,37.711780000000005,-122.45188,3.2660748958587646
4.0,37.711780000000005,-122.4511,3.2925586700439453
4.0,37.711780000000005,-122.45032,3.3190431594848633
4.0,37.711780000000005,-122.44954,3.3455276489257812
4.0,37.711780000000005,-122.44876,3.372011184692383
4.0,37.711780000000005,-122.44798,3.398495674133301
4.0,37.711780000000005,-122.4472,3.4249801635742188
4.0,37.711780000000005,-122.44642,3.4514646530151367
4.0,37.711780000000005,-122.44564,3.4779489040374756
4.0,37.711780000000005,-122.44485999999999,3.5044331550598145
4.0,37.711780000000005,-122.44408,3.5309176445007324
4.0,37.711780000000005,-122.4433,3.557401657104492
4.0,37.711780000000005,-122.44252,3.5838851928710938
4.0,37.711780000000005,-122.44174,3.61037015914917
4.0,37.711780000000005,-122.44096,3.6365368366241455
4.0,37.711780000000005,-122.44018,3.661694049835205
4.0,37.711780000000005,-122.43939999999999,3.68684983253479
4.0,37.711780000000005,-122.43862,3.712005615234375
4.0,37.711780000000005,-122.43784,3.7355432510375977
4.0,37.711780000000005,-122.43706,3.7565324306488037
4.0,37.711780000000005,-122.43628,3.7775216102600098
4.0,37.711780000000005,-122.43549999999999,3.7981410026550293
4.0,37.711780000000005,-122.43472,3.812051773071289
4.0,37.711780000000005,-122.43393999999999,3.818843364715576
4.0,37.711780000000005,-122.43316,3.818324565887451
4.0,37.711780000000005,-122.43238,3.8178067207336426
4.0,37.711780000000005,-122.4316,3.817288637161255
4.0,37.711780000000005,-122.43082,3.8167710304260254
4.0,37.711780000000005,-122.43003999999999,3.8162527084350586
4.0,37.711780000000005,-122.42926,3.815735340118408
4.0,37.711780000000005,-122.42848,3.815216541290283
4.0,37.711780000000005,-122.4277,3.8146986961364746
4.0,37.711780000000005,-122.42692,3.814180374145508
4.0,37.711780000000005,-122.42614,3.8136630058288574
4.0,37.711780000000005,-122.42536,3.8131446838378906
4.0,37.711780000000005,-122.42457999999999,3.812626361846924
4.0,37.711780000000005,-122.4238,3.8121085166931152
4.0,37.711780000000005,-122.42302,3.811591148376465
4.0,37.711780000000005,-122.42224,3.8106040954589844
4.0,37.711780000000005,-122.42146,3.809382915496826
4.0,37.711780000000005,-122.42067999999999,3.8160951137542725
4.0,37.711780000000005,-122.4199,3.8228068351745605
4.0,37.711780000000005,-122.41911999999999,3.829519748687744
4.0,37.711780000000005,-122.41834,3.8362319469451904
4.0,37.711780000000005,-122.41756,3.8429436683654785
4.0,37.711780000000005,-122.41678,3.849655866622925
4.0,37.711780000000005,-122.416,3.856368064880371
4.0,37.71256,-122.494,2.061422824859619
4.0,37.71256,-122.49322,2.079139471054077
4.0,37.71256,-122.49244,2.096856117248535
4.0,37.71256,-122.49166,2.114572763442993
4.0,37.71256,-122.49088,2.132289409637451
4.0,37.71256,-122.4901,2.150006055831909
4.0,37.71256,-122.48932,2.167722702026367
4.0,37.71256,-122.48854,2.185439348220825
4.0,37.71256,-122.48776,2.203155994415283
4.0,37.71256,-122.48698,2.220872163772583
4.0,37.71256,-122.4862,2.238589286804199
4.0,37.71256,-122.48542,2.2563059329986572
4.0,37.71256,-122.48464,2.2740225791931152
4.0,37.71256,-122.48385999999999,2.2917392253875732
4.0,37.71256,-122.48308,2.3094558715820312
4.0,37.71256,-122.4823,2.3271727561950684
4.0,37.71256,-122.48152,2.3469324111938477
4.0,37.71256,-122.48074,2.3696272373199463
4.0,37.71256,-122.47996,2.392322063446045
4.0,37.71256,-122.47918,2.4150171279907227
4.0,37.71256,-122.4784,2.4377119541168213
4.0,37.71256,-122.47762,2.46040678024292
4.0,37.71256,-122.47684,2.4831018447875977
4.0,37.71256,-122.47606,2.5057966709136963
4.0,37.71256,-122.47528,2.528491497039795
4.0,37.71256,-122.4745,2.5511865615844727
4.0,37.71256,-122.47372,2.5771310329437256
4.0,37.71256,-122.47294,2.603630304336548
4.0,37.71256,-122.47216,2.6301283836364746
4.0,37.71256,-122.47138,2.6566269397735596
4.0,37.71256,-122.4706,2.6831254959106445
4.0,37.71256,-122.46982,2.7096240520477295
4.0,37.71256,-122.46903999999999,2.7361226081848145
4.0,37.71256,-122.46826,2.7626214027404785
4.0,37.71256,-122.46748,2.789119243621826
4.0,37.71256,-122.4667,2.8156185150146484
4.0,37.71256,-122.46592,2.842115879058838
4.0,37.71256,-122.46514,2.86861515045166
4.0,37.71256,-122.46436,2.8950600624084473
4.0,37.71256,-122.46358,2.921276092529297
4.0,37.71256,-122.4628,2.947493076324463
4.0,37.71256,-122.46202,2.973710298538208
4.0,37.71256,-122.46124,2.999962091445923
4.0,37.71256,-122.46046,3.0264463424682617
4.0,37.71256,-122.45967999999999,3.052931547164917
4.0,37.71256,-122.4589,3.0794153213500977
4.0,37.71256,-122.45812,3.1058998107910156
4.0,37.71256,-122.45734,3.1323835849761963
4.0,37.71256,-122.45656,3.158867835998535
4.0,37.71256,-122.45578,3.185352325439453
4.0,37.71256,-122.455,3.211836814880371
4.0,37.71256,-122.45421999999999,3.238321304321289
4.0,37.71256,-122.45344,3.2648048400878906
4.0,37.71256,-122.45266,3.2912888526916504
4.0,37.71256,-122.45188,3.3177738189697266
4.0,37.71256,-122.4511,3.3442575931549072
4.0,37.71256,-122.45032,3.370741844177246
4.0,37.71256,-122.44954,3.397226333618164
4.0,37.71256,-122.44876,3.423710823059082
4.0,37.71256,-122.44798,3.4501953125
4.0,37.71256,-122.4472,3.476679563522339
4.0,37.71256,-122.44642,3.5031633377075195
4.0,37.71256,-122.44564,3.5296473503112793
4.0,37.71256,-122.44485999999999,3.5561327934265137
4.0,37.71256,-122.44408,3.582616090774536
4.0,37.71256,-122.4433,3.609100341796875
4.0,37.71256,-122.44252,3.635584831237793
4.0,37.71256,-122.44174,3.6613636016845703
4.0,37.71256,-122.44096,3.6865196228027344
4.0,37.71256,-122.44018,3.7116754055023193
4.0,37.71256,-122.43939999999999,3.735288143157959
4.0,37.71256,-122.43862,3.7562780380249023
4.0,37.71256,-122.43784,3.7772679328918457
4.0,37.71256,-122.43706,3.7977230548858643
4.0,37.71256,-122.43628,3.811633586883545
4.0,37.71256,-122.43549999999999,3.8177170753479004
4.0,37.71256,-122.43472,3.81719970703125
4.0,37.71256,-122.43393999999999,3.816681385040283
4.0,37.71256,-122.43316,3.8161630630493164
4.0,37.71256,-122.43238,3.815645217895508
4.0,37.71256,-122.4316,3.81512713432312
4.0,37.71256,-122.43082,3.8146090507507324
4.0,37.71256,-122.43003999999999,3.814091682434082
4.0,37.71256,-122.42926,3.813573122024536
4.0,37.71256,-122.42848,3.8130550384521484
4.0,37.71256,-122.4277,3.81253719329834
4.0,37.71256,-122.42692,3.8120198249816895
4.0,37.71256,-122.42614,3.8115010261535645
4.0,37.71256,-122.42536,3.810983657836914
4.0,37.71256,-122.42457999999999,3.810465097427368
4.0,37.71256,-122.4238,3.8095011711120605
4.0,37.71256,-122.42302,3.810945749282837
4.0,37.71256,-122.42224,3.817657947540283
4.0,37.71256,-122.42146,3.8243703842163086
4.0,37.71256,-122.42067999999999,3.831083297729492
4.0,37.71256,-122.4199,3.8377954959869385
4.0,37.71256,-122.41911999999999,3.8445072174072266
4.0,37.71256,-122.41834,3.851219415664673
4.0,37.71256,-122.41756,3.857931613922119
4.0,37.71256,-122.41678,3.8646440505981445
4.0,37.71256,-122.416,3.871356248855591
4.0,37.71334,-122.494,2.093595266342163
4.0,37.71334,-122.49322,2.111311912536621
4.0,37.71334,-122.49244,2.1290292739868164
4.0,37.71334,-122.49166,2.146745204925537
4.0,37.71334,-122.49088,2.164461851119995
4.0,37.71334,-122.4901,2.182178497314453
4.0,37.71334,-122.48932,2.1998958587646484
4.0,37.71334,-122.48854,2.217611789703369
4.0,37.71334,-122.48776,2.235328435897827
4.0,37.71334,-122.48698,2.253045082092285
4.0,37.71334,-122.4862,2.2707619667053223
4.0,37.71334,-122.48542,2.288478374481201
4.0,37.71334,-122.48464,2.3061952590942383
4.0,37.71334,-122.48385999999999,2.3239119052886963
4.0,37.71334,-122.48308,2.3441450595855713
4.0,37.71334,-122.4823,2.366840124130249
4.0,37.71334,-122.48152,2.3895349502563477
4.0,37.71334,-122.48074,2.4122297763824463
4.0,37.71334,-122.47996,2.434924840927124
4.0,37.71334,-122.47918,2.4576196670532227
4.0,37.71334,-122.4784,2.4803144931793213
4.0,37.71334,-122.47762,2.503009557723999
4.0,37.71334,-122.47684,2.525705099105835
4.0,37.71334,-122.47606,2.549408197402954
4.0,37.71334,-122.47528,2.575906753540039
4.0,37.71334,-122.4745,2.602405309677124
4.0,37.71334,-122.47372,2.628903388977051
4.0,37.71334,-122.47294,2.6554019451141357
4.0,37.71334,-122.47216,2.6819005012512207
4.0,37.71334,-122.47138,2.7083992958068848
4.0,37.71334,-122.4706,2.7348978519439697
4.0,37.71334,-122.46982,2.7613959312438965
4.0,37.71334,-122.46903999999999,2.7878944873809814
4.0,37.71334,-122.46826,2.8143930435180664
4.0,37.71334,-122.46748,2.8408918380737305
4.0,37.71334,-122.4667,2.8673903942108154
4.0,37.71334,-122.46592,2.8936455249786377
4.0,37.71334,-122.46514,2.9198622703552246
4.0,37.71334,-122.46436,2.9460787773132324
4.0,37.71334,-122.46358,2.9722955226898193
4.0,37.71334,-122.4628,2.998692274093628
4.0,37.71334,-122.46202,3.025176525115967
4.0,37.71334,-122.46124,3.051661491394043
4.0,37.71334,-122.46046,3.0781455039978027
4.0,37.71334,-122.45967999999999,3.104630470275879
4.0,37.71334,-122.4589,3.1311142444610596
4.0,37.71334,-122.45812,3.1575984954833984
4.0,37.71334,-122.45734,3.184082508087158
4.0,37.71334,-122.45656,3.2105674743652344
4.0,37.71334,-122.45578,3.237051248550415
4.0,37.71334,-122.455,3.2635350227355957
4.0,37.71334,-122.45421999999999,3.2900195121765137
4.0,37.71334,-122.45344,3.3165040016174316
4.0,37.71334,-122.45266,3.3429884910583496
4.0,37.71334,-122.45188,3.3694727420806885
4.0,37.71334,-122.4511,3.3959569931030273
4.0,37.71334,-122.45032,3.4224414825439453
4.0,37.71334,-122.44954,3.4489259719848633
4.0,37.71334,-122.44876,3.475409746170044
4.0,37.71334,-122.44798,3.5018935203552246
4.0,37.71334,-122.4472,3.528378486633301
4.0,37.71334,-122.44642,3.5548624992370605
4.0,37.71334,-122.44564,3.5813467502593994
4.0,37.71334,-122.44485999999999,3.6078312397003174
4.0,37.71334,-122.44408,3.6343154907226562
4.0,37.71334,-122.4433,3.660799980163574
4.0,37.71334,-122.44252,3.6861891746520996
4.0,37.71334,-122.44174,3.7113451957702637
4.0,37.71334,-122.44096,3.735034465789795
4.0,37.71334,-122.44018,3.756023406982422
4.0,37.71334,-122.43939999999999,3.777012586593628
4.0,37.71334,-122.43862,3.797304630279541
4.0,37.71334,-122.43784,3.8112144470214844
4.0,37.71334,-122.43706,3.8165924549102783
4.0,37.71334,-122.43628,3.8160738945007324
4.0,37.71334,-122.43549999999999,3.8155558109283447
4.0,37.71334,-122.43472,3.815037727355957
4.0,37.71334,-122.43393999999999,3.8145198822021484
4.0,37.71334,-122.43316,3.8140017986297607
4.0,37.71334,-122.43238,3.8134841918945312
4.0,37.71334,-122.4316,3.8129658699035645
4.0,37.71334,-122.43082,3.812448263168335
4.0,37.71334,-122.43003999999999,3.811929702758789
4.0,37.71334,-122.42926,3.8114118576049805
4.0,37.71334,-122.42848,3.8108935356140137
4.0,37.71334,-122.4277,3.8103761672973633
4.0,37.71334,-122.42692,3.8098576068878174
4.0,37.71334,-122.42614,3.809340238571167
4.0,37.71334,-122.42536,3.8083977699279785
4.0,37.71334,-122.42457999999999,3.8125100135803223
4.0,37.71334,-122.4238,3.8192219734191895
4.0,37.71334,-122.42302,3.825934410095215
4.0,37.71334,-122.42224,3.8326468467712402
4.0,37.71334,-122.42146,3.8393588066101074
4.0,37.71334,-122.42067999999999,3.846071243286133
4.0,37.71334,-122.4199,3.852782964706421
4.0,37.71334,-122.41911999999999,3.8594956398010254
4.0,37.71334,-122.41834,3.8662075996398926
4.0,37.71334,-122.41756,3.872920274734497
4.0,37.71334,-122.41678,3.879631519317627
4.0,37.71334,-122.416,3.8863444328308105
4.0,37.71412000000001,-122.494,2.1257684230804443
4.0,37.71412000000001,-122.49322,2.143484354019165
4.0,37.71412000000001,-122.49244,2.161201000213623
4.0,37.71412000000001,-122.49166,2.178917646408081
4.0,37.71412000000001,-122.49088,2.1966350078582764
4.0,37.71412000000001,-122.4901,2.214350938796997
4.0,37.71412000000001,-122.48932,2.232067584991455
4.0,37.71412000000001,-122.48854,2.249784469604492
4.0,37.71412000000001,-122.48776,2.26750111579895
4.0,37.71412000000001,-122.48698,2.285217761993408
4.0,37.71412000000001,-122.4862,2.302934408187866
4.0,37.71412000000001,-122.48542,2.320651054382324
4.0,37.71412000000001,-122.48464,2.3413584232330322
4.0,37.71412000000001,-122.48385999999999,2.3640527725219727
4.0,37.71412000000001,-122.48308,2.3867478370666504
4.0,37.71412000000001,-122.4823,2.409442663192749
4.0,37.71412000000001,-122.48152,2.4321374893188477
4.0,37.71412000000001,-122.48074,2.4548325538635254
4.0,37.71412000000001,-122.47996,2.4775280952453613
4.0,37.71412000000001,-122.47918,2.5002222061157227
4.0,37.71412000000001,-122.4784,2.5229172706604004
4.0,37.71412000000001,-122.47762,2.548182725906372
4.0,37.71412000000001,-122.47684,2.5746817588806152
4.0,37.71412000000001,-122.47606,2.6011805534362793
4.0,37.71412000000001,-122.47528,2.627678394317627
4.0,37.71412000000001,-122.4745,2.654177188873291
4.0,37.71412000000001,-122.47372,2.680675745010376
4.0,37.71412000000001,-122.47294,2.707174301147461
4.0,37.71412000000001,-122.47216,2.733673095703125
4.0,37.71412000000001,-122.47138,2.76017165184021
4.0,37.71412000000001,-122.4706,2.786670207977295
4.0,37.71412000000001,-122.46982,2.8131682872772217
4.0,37.71412000000001,-122.46903999999999,2.8396668434143066
4.0,37.71412000000001,-122.46826,2.8660149574279785
4.0,37.71412000000001,-122.46748,2.8922312259674072
4.0,37.71412000000001,-122.4667,2.918447971343994
4.0,37.71412000000001,-122.46592,2.94466495513916
4.0,37.71412000000001,-122.46514,2.9709391593933105
4.0,37.71412000000001,-122.46436,2.9974241256713867
4.0,37.71412000000001,-122.46358,3.02390718460083
4.0,37.71412000000001,-122.4628,3.050391674041748
4.0,37.71412000000001,-122.46202,3.076876163482666
4.0,37.71412000000001,-122.46124,3.103360652923584
4.0,37.71412000000001,-122.46046,3.129845142364502
4.0,37.71412000000001,-122.45967999999999,3.156329393386841
4.0,37.71412000000001,-122.4589,3.1828131675720215
4.0,37.71412000000001,-122.45812,3.2092976570129395
4.0,37.71412000000001,-122.45734,3.2357821464538574
4.0,37.71412000000001,-122.45656,3.262265682220459
4.0,37.71412000000001,-122.45578,3.288750171661377
4.0,37.71412000000001,-122.455,3.315234661102295
4.0,37.71412000000001,-122.45421999999999,3.341719150543213
4.0,37.71412000000001,-122.45344,3.3682034015655518
4.0,37.71412000000001,-122.45266,3.3946871757507324
4.0,37.71412000000001,-122.45188,3.4211721420288086
4.0,37.71412000000001,-122.4511,3.4476561546325684
4.0,37.71412000000001,-122.45032,3.4741406440734863
4.0,37.71412000000001,-122.44954,3.500624895095825
4.0,37.71412000000001,-122.44876,3.527108669281006
4.0,37.71412000000001,-122.44798,3.553593158721924
4.0,37.71412000000001,-122.4472,3.580077648162842
4.0,37.71412000000001,-122.44642,3.6065618991851807
4.0,37.71412000000001,-122.44564,3.6330461502075195
4.0,37.71412000000001,-122.44485999999999,3.6595306396484375
4.0,37.71412000000001,-122.44408,3.685858726501465
4.0,37.71412000000001,-122.4433,3.711014747619629
4.0,37.71412000000001,-122.44252,3.734780788421631
4.0,37.71412000000001,-122.44174,3.7557692527770996
4.0,37.71412000000001,-122.44096,3.7767581939697266
4.0,37.71412000000001,-122.44018,3.7968854904174805
4.0,37.71412000000001,-122.43939999999999,3.8105525970458984
4.0,37.71412000000001,-122.43862,3.8154664039611816
4.0,37.71412000000001,-122.43784,3.814948558807373
4.0,37.71412000000001,-122.43706,3.8144302368164062
4.0,37.71412000000001,-122.43628,3.8139123916625977
4.0,37.71412000000001,-122.43549999999999,3.81339430809021
4.0,37.71412000000001,-122.43472,3.8128769397735596
4.0,37.71412000000001,-122.43393999999999,3.8123583793640137
4.0,37.71412000000001,-122.43316,3.811840295791626
4.0,37.71412000000001,-122.43238,3.8113222122192383
4.0,37.71412000000001,-122.4316,3.8108043670654297
4.0,37.71412000000001,-122.43082,3.810286283493042
4.0,37.71412000000001,-122.43003999999999,3.8097681999206543
4.0,37.71412000000001,-122.42926,3.8092503547668457
4.0,37.71412000000001,-122.42848,3.8087329864501953
4.0,37.71412000000001,-122.4277,3.8082141876220703
4.0,37.71412000000001,-122.42692,3.807361602783203
4.0,37.71412000000001,-122.42614,3.8140740394592285
4.0,37.71412000000001,-122.42536,3.820786237716675
4.0,37.71412000000001,-122.42457999999999,3.827498435974121
4.0,37.71412000000001,-122.4238,3.834210157394409
4.0,37.71412000000001,-122.42302,3.8409218788146973
4.0,37.71412000000001,-122.42224,3.847634792327881
4.0,37.71412000000001,-122.42146,3.854346990585327
4.0,37.71412000000001,-122.42067999999999,3.8610591888427734
4.0,37.71412000000001,-122.4199,3.867772102355957
4.0,37.71412000000001,-122.41911999999999,3.874483823776245
4.0,37.71412000000001,-122.41834,3.8811960220336914
4.0,37.71412000000001,-122.41756,3.887908458709717
4.0,37.71412000000001,-122.41678,3.894620656967163
4.0,37.71412000000001,-122.416,3.901332378387451
4.0,37.71490000000001,-122.494,2.1579408645629883
4.0,37.71490000000001,-122.49322,2.175656795501709
4.0,37.71490000000001,-122.49244,2.1933741569519043
4.0,37.71490000000001,-122.49166,2.211090326309204
4.0,37.71490000000001,-122.49088,2.2288074493408203
4.0,37.71490000000001,-122.4901,2.2465240955352783
4.0,37.71490000000001,-122.48932,2.2642407417297363
4.0,37.71490000000001,-122.48854,2.2819573879241943
4.0,37.71490000000001,-122.48776,2.2996740341186523
4.0,37.71490000000001,-122.48698,2.3173906803131104
4.0,37.71490000000001,-122.4862,2.3385705947875977
4.0,37.71490000000001,-122.48542,2.3612661361694336
4.0,37.71490000000001,-122.48464,2.3839612007141113
4.0,37.71490000000001,-122.48385999999999,2.4066553115844727
4.0,37.71490000000001,-122.48308,2.4293508529663086
4.0,37.71490000000001,-122.4823,2.452045202255249
4.0,37.71490000000001,-122.48152,2.474740743637085
4.0,37.71490000000001,-122.48074,2.4974350929260254
4.0,37.71490000000001,-122.47996,2.5204596519470215
4.0,37.71490000000001,-122.47918,2.5469584465026855
4.0,37.71490000000001,-122.4784,2.5734570026397705
4.0,37.71490000000001,-122.47762,2.5999555587768555
4.0,37.71490000000001,-122.47684,2.6264543533325195
4.0,37.71490000000001,-122.47606,2.652952194213867
4.0,37.71490000000001,-122.47528,2.679450273513794
4.0,37.71490000000001,-122.4745,2.705949544906616
4.0,37.71490000000001,-122.47372,2.732448101043701
4.0,37.71490000000001,-122.47294,2.758946180343628
4.0,37.71490000000001,-122.47216,2.785444736480713
4.0,37.71490000000001,-122.47138,2.811943292617798
4.0,37.71490000000001,-122.4706,2.838383913040161
4.0,37.71490000000001,-122.46982,2.86460018157959
4.0,37.71490000000001,-122.46903999999999,2.890817642211914
4.0,37.71490000000001,-122.46826,2.917034387588501
4.0,37.71490000000001,-122.46748,2.943251132965088
4.0,37.71490000000001,-122.4667,2.9696693420410156
4.0,37.71490000000001,-122.46592,2.9961535930633545
4.0,37.71490000000001,-122.46514,3.0226387977600098
